Id,OwnerId,IsDeleted,Name,CreatedDate,CreatedById,LastModifiedDate,LastModifiedById,SystemModstamp,Active_Listing_Count__c,Planned_Listing_Count__c,Page_URL__c,Page_Ranking__c,Page_Views__c,Page_Price__c,Page_Observation__c,Page_Notes__c,Avg_Time_On_Page__c,Unique_Page_Title__c,Unique_Page_Views__c,Last_Updated__c,Status__c,PreviewYears_Page_View__c,Page_View_2005_2006__c,Page_View_2006_2007__c,Page_View_2007_2008__c,Page_View_2008_2009__c,Page_View_2009_2010__c,Page_View_2010_2011__c,Page_View_2012_2013__c,Page_View_2011_2012__c,Page_View_2013_2014__c,Page_View_2014_2015__c,Old_URL__c,Page_View_2015_2016__c,Page_View_Nov_22nd_2016_Mar_21_212017__c,Page_View_2016_2017__c
a0640000002jYX9AAM,00540000000sI3HAAU,0,Barbados Sightseeing Photo Gallery at Totally Barbados,4/25/2008 21:32,00540000000sI3HAAU,1/19/2016 1:41,00540000002mQ18AAE,5/6/2017 17:58,1,0,https://www.totallybarbados.com/barbados-photos/Sightseeing_Photos/,468,325,480,Available,,37.61,Barbados Sightseeing Photo Gallery at Totally Barbados,,11/5/2015 0:00,,,,,,7,734,451,241,338,145,325,,,,
a0640000002jYXBAA2,00540000000sI3HAAU,0,Barbados Accommodation Listings at Totally Barbados,4/25/2008 21:32,00540000000sI3HAAU,11/11/2015 2:43,00540000000sI3HAAU,5/6/2017 18:49,0,0,https://www.totallybarbados.com/barbados/Local_Listings/Accommodation_Listings/,139,2038,480,Local Listings,,23.65,Barbados Accommodation Listings at Totally Barbados,,11/5/2015 0:00,Completed - Verified Listings,,,3124,3124,2240,2302,2028,1406,2058,1565,2038,,,,
a0640000002jYXCAA2,00540000000sI3HAAU,0,Barbados South Coast Accommodations at Totally Barbados,4/25/2008 21:32,00540000000sI3HAAU,11/11/2015 2:43,00540000000sI3HAAU,5/6/2017 18:49,0,0,https://www.totallybarbados.com/barbados/Local_Listings/Accommodation_Listings/South_Coast_Accommodation_Listings/,345,594,480,Local Listings,,51.39,Barbados South Coast Accommodations at Totally Barbados,,11/5/2015 0:00,Completed - Verified Listings,,,,886,1215,1423,1400,488,824,373,594,,,,
a0640000002jYXDAA2,00540000000sI3HAAU,0,Local Information at Totally Barbados,4/25/2008 21:32,00540000000sI3HAAU,1/18/2016 21:41,00540000002mQ18AAE,1/18/2016 21:41,0,0,https://www.totallybarbados.com/barbados/About_Barbados/Local_Information/,112,2562,480,Available,,49.87,Local Information at Totally Barbados,,11/5/2015 0:00,Completed - Content Rewritten,,745,4609,3324,1974,2002,1965,913,1427,674,2562,,,,
a0640000002jYXFAA2,00540000000sI3HAAU,0,Towns and Places of Interest at Totally Barbados,4/25/2008 21:32,00540000000sI3HAAU,1/8/2017 15:16,00540000002mQ18AAE,7/2/2017 2:00,1,0,https://www.totallybarbados.com/barbados/About_Barbados/Local_Information/Towns_and_Places_of_Interest/,117,2502,480,Available,,84.02,Towns and Places of Interest at Totally Barbados,,2/16/2016 0:00,Completed - Content Rewritten,,194,4859,4297,3536,3016,3360,1802,2758,1005,2502,,,,
a0640000002jYXGAA2,00540000000sI3HAAU,0,Barbados Shopping Guide to Stores at Totally Barbados,4/25/2008 21:32,00540000000sI3HAAU,12/28/2016 20:43,00540000002mQ18AAE,5/6/2017 22:52,0,0,https://www.totallybarbados.com/barbados/Local_Listings/Shopping_Listings/,135,2167,480,Local Listings,,41.67,Barbados Shopping Guide to Stores at Totally Barbados,,11/5/2015 0:00,Completed - Verified Listings,,141,1789,2485,3456,5460,5739,5023,6895,2372,2167,,,,
a0640000002jYXHAA2,00540000000sI3HAAU,0,Restaurants Map at Totally Barbados,4/25/2008 21:32,00540000000sI3HAAU,11/11/2015 2:43,00540000000sI3HAAU,5/6/2017 18:26,3,0,https://www.totallybarbados.com/barbados/Entertainment/Restaurants/Restaurants_Map/,191,1389,480,Available,,70.36,Restaurants Map at Totally Barbados,,11/5/2015 0:00,,,,1718,3357,1856,2032,2282,1802,2164,863,1389,,,,
a0640000002jYXIAA2,00540000000sI3HAAU,0,Barbados Family Owned Apartment Rentals and Bookings at Totally Barbados,4/25/2008 21:32,00540000000sI3HAAU,3/10/2017 14:47,00540000002mQ18AAE,5/6/2017 18:54,0,0,https://www.totallybarbados.com/barbados/Local_Listings/Accommodation_Listings/Family_Owned_Apartment_Listings/,287,776,480,Local Listings,,52.09,Barbados Family Owned Apartment Rentals and Bookings at Totally Barbados,,11/5/2015 0:00,Completed - Verified Listings,,959,1933,1150,1742,2197,1939,841,1378,529,776,,,,
a0640000002jYXJAA2,00540000000sI3HAAU,0,Sport Photos at Totally Barbados,4/25/2008 21:32,00540000000sI3HAAU,2/6/2016 23:55,00540000002mQ18AAE,7/2/2017 2:00,0,0,https://www.totallybarbados.com/barbados-photos/Sport_Photos/,905,17,10,Available,,,Sport Photos at Totally Barbados,,11/5/2015 0:00,,,,,,3,104,91,38,43,20,17,,,,
a0640000002jYXKAA2,00540000000sI3HAAU,0,Meet a Bajan at Totally Barbados,4/25/2008 21:32,00540000000sI3HAAU,11/11/2015 2:43,00540000000sI3HAAU,1/29/2017 12:36,0,0,https://www.totallybarbados.com/barbados/About_Barbados/Local_Information/People/Meet_a_Bajan/,197,1360,480,Available,,33.46,Meet a Bajan at Totally Barbados,,11/5/2015 0:00,,,,4118,5036,3885,3010,2312,891,1967,768,1360,,,,
a0640000002jYXLAA2,00540000000sI3HAAU,0,Barbados Restaurants by Parish at Totally Barbados,4/25/2008 21:32,00540000000sI3HAAU,3/13/2017 22:03,00540000002mQ18AAE,7/1/2017 23:04,3,0,https://www.totallybarbados.com/barbados/Local_Listings/Restaurant_Guide/Restaurants_by_Parish/,134,2191,480,Local Listings,,13.18,Barbados Restaurants by Parish at Totally Barbados,,11/5/2015 0:00,Completed - Verified Listings,,,1493,3886,2923,3038,3000,1605,2795,966,2191,,,,
a0640000002jYXMAA2,00540000000sI3HAAU,0,Barbados Locals Guide at Totally Barbados,4/25/2008 21:32,00540000000sI3HAAU,11/11/2015 2:43,00540000000sI3HAAU,11/11/2015 2:43,0,0,https://www.totallybarbados.com/localsguide.html,21,12989,480,Available,,38.62,Locals Guide to Barbados at Totally Barbados,,11/5/2015 0:00,Completed - Content Rewritten,,,3175,2960,2030,2599,2024,12544,14114,7167,12989,,,,
a0640000002jYXPAA2,00540000000sI3HAAU,0,Barbados Activities and Coming Events for at Totally Barbados,4/25/2008 21:32,00540000000sI3HAAU,11/11/2015 2:43,00540000000sI3HAAU,7/2/2017 2:00,1,0,https://www.totallybarbados.com/barbados/Coming_Events/,821,53,480,Available,"Group 50 Pages - All Coming Events Pages: e.g. 2006, 2007 and 2008 and each individual event sold together as one for $1,200",13.29,Barbados Activities and Coming Events at Totally Barbados,,11/5/2015 0:00,,,104,282,287,214,199,194,73,139,63,53,,,,
a0640000002jYXQAA2,00540000000sI3HAAU,0,Immigration Requirements at Totally Barbados,4/25/2008 21:32,00540000000sI3HAAU,1/31/2016 17:42,00540000002mQ18AAE,1/31/2016 17:42,0,0,https://www.totallybarbados.com/barbados/Travel/Immigration_Requirements/,85,3644,480,Available,,102.94,Immigration Requirements at Totally Barbados,,11/11/2015 0:00,Completed - Content Rewritten,,116,1517,3437,3726,3569,3081,1776,2903,1065,3644,,,,
a0640000002jYXSAA2,00540000000sI3HAAU,0,East Coast Beaches at Totally Barbados,4/25/2008 21:32,00540000000sI3HAAU,3/15/2017 17:33,00540000002mQ18AAE,5/6/2017 17:58,0,0,https://www.totallybarbados.com/articles/beaches/east-coast-beaches/,176,1514,480,Available,,41.87,Barbados East Coast Beaches at Totally Barbados,,11/5/2015 0:00,,,,3542,2616,2340,2577,2692,1757,2943,813,1514,https://www.totallybarbados.com/barbados/About_Barbados/Beaches_and_Bays/East_Coast_Beaches/,,,
a0640000002jYXTAA2,00540000000sI3HAAU,0,Totally Barbados Newsletter,4/25/2008 21:32,00540000000sI3HAAU,11/11/2015 2:43,00540000000sI3HAAU,11/11/2015 2:43,0,0,https://www.totallybarbados.com/barbados/Newsletter/,784,71,480,Available,,79.9,Totally Barbados Newsletter,,11/5/2015 0:00,,,,1367,934,300,189,313,271,368,42,71,,,,
a0640000002jYXVAA2,00540000000sI3HAAU,0,Barbados Restaurants by Type at Totally Barbados,4/25/2008 21:32,00540000000sI3HAAU,3/13/2017 22:02,00540000002mQ18AAE,5/6/2017 18:26,3,0,https://www.totallybarbados.com/barbados/Local_Listings/Restaurant_Guide/Restaurants_by_Type/,188,1399,480,Local Listings,,18.35,Barbados Restaurants by Type at Totally Barbados,,11/5/2015 0:00,Completed - Verified Listings,,217,8059,3074,2128,2272,2350,1152,1948,711,1399,,,,
a0640000002jYXXAA2,00540000000sI3HAAU,0,Barbados Tourist Attractions at Totally Barbados,4/25/2008 21:32,00540000000sI3HAAU,1/14/2017 23:54,00540000002mQ18AAE,7/2/2017 1:06,1,0,https://www.totallybarbados.com/barbados/Local_Listings/Sightseeing_Listings/Tourist_Attraction_Listings/,93,3254,480,Local Listings,,48.89,Barbados Tourist Attractions at Totally Barbados,,11/5/2015 0:00,Completed - Verified Listings,,,1101,1152,2337,7326,7857,3667,6490,1877,3254,,,,
a0640000002jYXYAA2,00540000000sI3HAAU,0,On Arrival to Barbados at Totally Barbados,4/25/2008 21:32,00540000000sI3HAAU,3/26/2016 2:42,00540000002mQ18AAE,1/15/2017 12:32,1,0,https://www.totallybarbados.com/barbados/Living_in_Barbados/On_Arrival_to_Barbados/,246,977,480,Available,"Updated with Amy's version on July 7th, 2014.",90.15,On Arrival to Barbados at Totally Barbados,,12/12/2015 0:00,Completed - Content Rewritten,,,18,2322,1828,2166,1931,1276,1988,610,977,,,,
a0640000002jYXZAA2,00540000000sI3HAAU,0,Religion in Barbados at Totally Barbados,4/25/2008 21:32,00540000000sI3HAAU,1/16/2017 20:49,00540000002mQ18AAE,5/6/2017 20:10,1,0,https://www.totallybarbados.com/articles/about-barbados/religion-in-barbados/,111,2590,480,Available,,136.02,Religion in Barbados at Totally Barbados,,11/5/2015 0:00,Completed - Content Rewritten,,805,1095,2719,3586,3490,2890,2608,3206,1111,2590,,,,
a0640000002jYXaAAM,00540000000sI3HAAU,0,Barbados Villa Rentals at Totally Barbados,4/25/2008 21:32,00540000000sI3HAAU,1/25/2016 17:56,00540000002mQ18AAE,1/25/2016 17:56,1,0,https://www.totallybarbados.com/barbados/Local_Listings/Accommodation_Listings/Villa_Listings/,204,1288,480,Local Listings,,57.2,Barbados Villa Rentals at Totally Barbados,,11/5/2015 0:00,Completed - Verified Listings,,,1765,1989,2654,3830,3762,1309,2390,748,1288,,,,
a0640000002jYXcAAM,00540000000sI3HAAU,0,Get Around Barbados at Totally Barbados,4/25/2008 21:32,00540000000sI3HAAU,3/7/2017 13:15,00540000002mQ18AAE,7/29/2017 3:12,8,0,https://www.totallybarbados.com/articles/get-around-barbados/,51,5916,480,Available,"Previous URL: https://www.totallybarbados.com/articles/get-around-barbados/ changed on November 22nd, 2016.",63.33,Transportation at Totally Barbados,,11/5/2015 0:00,Completed - Content Rewritten,,271,2491,8003,11268,11062,11247,5040,7416,2619,5916,,,,
a0640000002jYXfAAM,00540000000sI3HAAU,0,Barbados National Heroes at Totally Barbados,4/25/2008 21:32,00540000000sI3HAAU,5/4/2017 20:33,00540000002mQ18AAE,5/6/2017 23:08,0,0,https://www.totallybarbados.com/articles/about-barbados/people/barbados-national-heroes/,23,12883,480,Available,"Each individual National Hero page is complimentary once someone purchases the main National Heroes page for $1,200 BBD.",78.38,Barbados National Heroes at Totally Barbados,,11/5/2015 0:00,Completed - Content Rewritten,,,4438,7867,5977,7934,9004,8376,9626,5831,12883,https://www.totallybarbados.com/barbados/About_Barbados/Local_Information/People/Barbados_National_Heroes/,,287,
a0640000002jYXgAAM,00540000000sI3HAAU,0,Tourist Attractions Map at Totally Barbados,4/25/2008 21:32,00540000000sI3HAAU,12/5/2016 22:22,00540000000wPF9AAM,5/6/2017 21:24,1,0,https://www.totallybarbados.com/barbados/Travel/Sightseeing/Tourist_Attractions_Map/,194,1386,480,Available,,79.61,Tourist Attractions Map at Totally Barbados,,11/5/2015 0:00,,,,645,2360,1277,2042,2393,1286,2075,586,1386,,,,
a0640000002jYXhAAM,00540000000sI3HAAU,0,Festivals at Totally Barbados,4/25/2008 21:32,00540000000sI3HAAU,1/6/2017 23:01,00540000002mQ18AAE,7/2/2017 2:00,3,0,https://www.totallybarbados.com/barbados/Entertainment/Festivals/,170,1609,480,Available,,51.43,Festivals at Totally Barbados,,11/5/2015 0:00,,,700,2867,2729,2393,2440,3121,1654,2543,929,1609,,,,
a0640000002jYXjAAM,00540000000sI3HAAU,0,General Information at Totally Barbados,4/25/2008 21:32,00540000000sI3HAAU,1/18/2017 1:03,00540000002mQ18AAE,5/6/2017 17:05,0,0,https://www.totallybarbados.com/articles/about-barbados/general-information/,220,1192,480,Available,,109.76,General Information at Totally Barbados,,11/5/2015 0:00,,,603,1863,2130,1492,1700,1649,1122,1485,422,1192,,,,
a0640000002jYXkAAM,00540000000sI3HAAU,0,Crane Beach at Totally Barbados,4/25/2008 21:32,00540000000sI3HAAU,7/14/2016 18:54,00540000002mQ18AAE,5/6/2017 17:58,2,0,https://www.totallybarbados.com/barbados/About_Barbados/Beaches_and_Bays/East_Coast_Beaches/54.htm,407,420,480,Available,,93.26,Crane Beach at Totally Barbados,,11/5/2015 0:00,,,271,1467,843,262,354,408,443,400,204,420,,,,
a0640000002jYXlAAM,00540000000sI3HAAU,0,Add Your Listing To Totally Barbados,4/25/2008 21:32,00540000000sI3HAAU,11/11/2015 2:43,00540000000sI3HAAU,11/11/2015 2:43,0,0,https://www.totallybarbados.com/listings.htm,300,708,480,Available,,,Add Your Listing To Totally Barbados,,11/5/2015 0:00,,,98,1318,2066,1859,1820,1452,473,884,1355,708,,,,
a0640000002jYXmAAM,00540000000sI3HAAU,0,Barbados Weddings at Totally Barbados,4/25/2008 21:32,00540000000sI3HAAU,12/28/2016 22:32,00540000002mQ18AAE,8/25/2017 5:49,7,0,https://www.totallybarbados.com/barbados/About_Barbados/Barbados_Weddings/,108,2631,480,Available,,64.32,Barbados Weddings at Totally Barbados,,11/5/2015 0:00,,,303,,2173,3298,3507,3661,2727,5096,1576,2631,,,,
a0640000002jYXqAAM,00540000000sI3HAAU,0,Barbados South Coast Restaurants at Totally Barbados,4/25/2008 21:32,00540000000sI3HAAU,3/10/2017 15:32,00540000002mQ18AAE,7/1/2017 23:04,4,0,https://www.totallybarbados.com/local-places/restaurant-guide/restaurants-by-location/south-coast-restaurants/,143,1965,480,Local Listings,"Used to be called South Restaurants but renamed on May 1st, 2008 - to the current name.",45.11,Barbados South Coast Restaurants at Totally Barbados,,11/5/2015 0:00,Completed - Verified Listings,,,464,1637,1315,1372,1350,1295,1345,633,1965,https://www.totallybarbados.com/barbados/Local_Listings/Restaurant_Guide/Restaurants_by_Location/south/,,,
a0640000002jYXrAAM,00540000000sI3HAAU,0,Barbados Beaches at Totally Barbados,4/25/2008 21:32,00540000000sI3HAAU,7/14/2016 17:09,00540000002mQ18AAE,7/16/2016 6:48,0,0,https://www.totallybarbados.com/barbados-photos/Beach_Photos/2504.html,801,63,480,Available,,27,Barbados Beaches at Totally Barbados,,11/5/2015 0:00,,,,2479,2280,1170,1171,712,106,402,42,63,,,,
a0640000002jYXtAAM,00540000000sI3HAAU,0,Barbados Google Maps and Locations at Totally Barbados,4/25/2008 21:32,00540000000sI3HAAU,6/7/2017 19:22,00540000000wPF9AAM,7/2/2017 1:06,1,0,https://www.totallybarbados.com/Barbados-Google-Maps/,95,359,200,Available,,107.56,Barbados Google Maps and Locations at Totally Barbados,,6/7/2017 0:00,6 Months Updated,,,,1562,1948,1960,1619,3846,2154,3818,7739,https://www.totallybarbados.com/Barbados-Google-Maps/,,359,
a0640000002jYXvAAM,00540000000sI3HAAU,0,Education at Totally Barbados,4/25/2008 21:32,00540000000sI3HAAU,1/30/2016 16:46,00540000002mQ18AAE,5/6/2017 19:25,2,0,https://www.totallybarbados.com/barbados/Business/Education_and_Training/Education/,195,1380,480,Available,,105.41,Education at Totally Barbados,,11/5/2015 0:00,,,,698,2288,2644,3372,3789,2361,3815,862,1380,,,,
a0640000002jYY1AAM,00540000000sI3HAAU,0,Currency at Totally Barbados,4/25/2008 21:32,00540000000sI3HAAU,11/11/2015 2:43,00540000000sI3HAAU,11/11/2015 2:43,1,0,https://www.totallybarbados.com/barbados/About_Barbados/Local_Information/Currency/,229,1097,480,Available,,94.05,Currency at Totally Barbados,,11/5/2015 0:00,,,904,2017,2100,1067,928,1168,837,1153,439,1097,,,,
a0640000002jYY2AAM,00540000000sI3HAAU,0,Barbados Events at Totally Barbados,4/25/2008 21:32,00540000000sI3HAAU,4/18/2017 18:03,00540000002mQ18AAE,7/2/2017 2:00,3,0,https://www.totallybarbados.com/articles/entertainment/barbados-events/,110,2596,480,Available,,88.45,Barbados Events at Totally Barbados,,11/5/2015 0:00,,,263,2689,3137,3432,3665,3758,2790,3782,1913,2596,,,343,
a0640000002jYY3AAM,00540000000sI3HAAU,0,Economy at Totally Barbados,4/25/2008 21:32,00540000000sI3HAAU,11/11/2015 2:43,00540000000sI3HAAU,11/11/2015 2:43,1,0,https://www.totallybarbados.com/barbados/Business/Economy/,179,1499,480,Available,,92.95,Economy at Totally Barbados,,11/5/2015 0:00,,,27,675,1981,2220,2179,2115,1383,2049,740,1499,,,,
a0640000002jYY4AAM,00540000000sI3HAAU,0,Bars and Lounges at Totally Barbados,4/25/2008 21:32,00540000000sI3HAAU,4/28/2016 3:39,00540000002mQ18AAE,1/18/2017 5:26,1,0,https://www.totallybarbados.com/barbados/Entertainment/Bars_and_Lounges/,193,1388,480,Available,,36,Bars and Lounges at Totally Barbados,,11/5/2015 0:00,,,1036,2857,2271,2296,1948,1611,1052,1553,802,1388,,,,
a0640000002jYY7AAM,00540000000sI3HAAU,0,Banks in Barbados - Totally Barbados,4/25/2008 21:32,00540000000sI3HAAU,6/7/2017 22:25,00540000000wPF9AAM,7/2/2017 1:06,2,0,https://www.totallybarbados.com/articles/financial-sector/banks-in-barbados/,20,1195,200,Available,,114.48,Banks in Barbados - Totally Barbados,,6/7/2017 0:00,6 Months Updated,,,1170,2854,5081,5375,6065,4573,5644,3111,6108,https://www.totallybarbados.com/barbados/Business/Financial_Sector/Banks_in_Barbados/,,1195,
a0640000002jYY9AAM,00540000000sI3HAAU,0,Barbados Beach Cottage Listings at Totally Barbados,4/25/2008 21:32,00540000000sI3HAAU,1/25/2016 18:30,00540000002mQ18AAE,1/25/2016 18:30,0,0,https://www.totallybarbados.com/barbados/Local_Listings/Accommodation_Listings/Beach_Cottage_Listings/,364,542,480,Local Listings,,70.76,Barbados Beach Cottage Listings at Totally Barbados,,11/5/2015 0:00,Completed - Verified Listings,,,686,1685,1944,2146,2388,701,1242,413,542,,,,
a0640000002jYYAAA2,00540000000sI3HAAU,0,Sugar Cane Industry at Totally Barbados,4/25/2008 21:32,00540000000sI3HAAU,11/11/2015 2:43,00540000000sI3HAAU,11/11/2015 2:43,0,0,https://www.totallybarbados.com/barbados/Business/Economy/Agriculture/Sugar_Cane_Industry/,150,1895,480,Available,,127.07,Sugar Cane Industry at Totally Barbados,,11/5/2015 0:00,,,,800,1610,2259,2419,2169,1631,2452,1053,1895,,,,
a0640000002jYYDAA2,00540000000sI3HAAU,0,Barbados Fish Fry at Totally Barbados,4/25/2008 21:32,00540000000sI3HAAU,11/11/2015 2:43,00540000000sI3HAAU,2/24/2017 8:15,0,0,https://www.totallybarbados.com/barbados/Entertainment/Restaurants/896.htm,72,4328,480,Available,,117.84,Barbados Fish Fry at Totally Barbados,,11/5/2015 0:00,Completed - Content Rewritten,,485,933,1790,1769,2753,3893,1993,3808,1640,4328,,,,
a0640000002jYYEAA2,00540000000sI3HAAU,0,Barbados Parishes at Totally Barbados,4/25/2008 21:32,00540000000sI3HAAU,3/28/2016 19:23,00540000002mQ18AAE,7/2/2017 2:16,1,0,https://www.totallybarbados.com/barbados/About_Barbados/Local_Information/Barbados_Parishes/,221,1155,480,Available,,56.51,Barbados Parishes at Totally Barbados,,11/5/2015 0:00,Completed - Content Rewritten,,463,3455,2804,2455,1740,1756,1185,1365,670,1155,,,,
a0640000002jYYGAA2,00540000000sI3HAAU,0,Hospitals and Clinics at Totally Barbados,4/25/2008 21:32,00540000000sI3HAAU,11/11/2015 2:43,00540000000sI3HAAU,11/11/2015 2:43,0,0,https://www.totallybarbados.com/barbados/About_Barbados/Local_Information/Barbados_Health_Care/Hospitals_and_Clinics/,121,2410,480,Available,,79.55,Hospitals and Clinics at Totally Barbados,,11/5/2015 0:00,,,,1382,2785,3864,4035,3360,1798,3163,1016,2410,,,,
a0640000002jYYHAA2,00540000000sI3HAAU,0,Barbados Health Care at Totally Barbados,4/25/2008 21:32,00540000000sI3HAAU,3/4/2016 20:22,00540000002mQ18AAE,11/26/2016 16:20,1,0,https://www.totallybarbados.com/barbados/About_Barbados/Local_Information/Barbados_Health_Care/,137,2098,480,Available,,100.25,Barbados Health Care at Totally Barbados,,3/1/2016 0:00,Completed - Content Rewritten,,,1201,1912,2286,2959,2962,2361,3570,1143,2098,,,,
a0640000002jYYIAA2,00540000000sI3HAAU,0,Christ Church Barbados Restaurants at Totally Barbados,4/25/2008 21:32,00540000000sI3HAAU,11/11/2015 2:43,00540000000sI3HAAU,5/6/2017 20:15,4,0,https://www.totallybarbados.com/barbados/Local_Listings/Restaurant_Guide/Restaurants_by_Parish/Christ_Church/,158,1767,480,Local Listings,,44.52,Christ Church Barbados Restaurants at Totally Barbados,,11/5/2015 0:00,Completed - Verified Listings,,,325,1016,1621,1732,1769,1042,1810,730,1767,,,,
a0640000002jYYJAA2,00540000000sI3HAAU,0,Bajan Sweet Bread Recipe - Totally Barbados,4/25/2008 21:32,00540000000sI3HAAU,6/7/2017 19:27,00540000000wPF9AAM,7/2/2017 1:06,0,0,https://www.totallybarbados.com/articles/barbados-recipes/bajan-sweet-bread/,8,2381,200,Available,,,Bajan Sweet Bread Recipe - Totally Barbados,,6/7/2017 0:00,6 Months Updated,,,896,1664,3105,4247,5966,6824,7117,7049,24299,https://www.totallybarbados.com/barbados/About_Barbados/Local_Information/Barbados_Food/Barbados_Recipes/3923.htm,,2381,
a0640000002jYYLAA2,00540000000sI3HAAU,0,Flights to Barbados at Totally Barbados,4/25/2008 21:32,00540000000sI3HAAU,11/11/2015 2:43,00540000000sI3HAAU,11/11/2015 2:43,0,0,https://www.totallybarbados.com/barbados/Travel/Flights_to_Barbados/,251,921,480,Available,,83.77,Flights to Barbados at Totally Barbados,,11/5/2015 0:00,,,1144,1571,1845,2676,2607,2903,1429,2462,579,921,,,,
a0640000002jYYNAA2,00540000000sI3HAAU,0,Concerts at Totally Barbados,4/25/2008 21:32,00540000000sI3HAAU,11/11/2015 2:43,00540000000sI3HAAU,11/11/2015 2:43,0,0,https://www.totallybarbados.com/barbados/Entertainment/Concerts/,361,547,480,Available,,62.65,Concerts at Totally Barbados,,11/5/2015 0:00,,,106,1471,1403,1179,1012,921,447,858,345,547,,,,
a0640000002jYYOAA2,00540000000sI3HAAU,0,Barbados Bed & Breakfast Inns at Totally Barbados,4/25/2008 21:32,00540000000sI3HAAU,11/11/2015 2:43,00540000000sI3HAAU,1/12/2017 8:44,0,0,https://www.totallybarbados.com/barbados/Local_Listings/Accommodation_Listings/Bed_and_Breakfast_Listings/,393,447,480,Local Listings,,61.6,Barbados Bed & Breakfast Inns at Totally Barbados,,11/5/2015 0:00,Completed - Verified Listings,,,1528,921,1648,1960,2378,824,1740,272,447,,,,
